year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2015,BORNS,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,47,0.00543,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,0.611,218107.0,0.797,2GiJYvgVaD2HtM8GqD9EgQ,0.00137,6.0,0.26,-7.627,0.0,0.0533,120.041,4.0,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,audio_features,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.518
2015,I Prevail,Blank Space,2ZiJidFdQ30nVJEP4u44l3,48,0.00302,https://api.spotify.com/v1/audio-analysis/2ZiJidFdQ30nVJEP4u44l3,0.437,240928.0,0.863,2ZiJidFdQ30nVJEP4u44l3,0.0,11.0,0.144,-5.28,0.0,0.0941,194.073,4.0,https://api.spotify.com/v1/tracks/2ZiJidFdQ30nVJEP4u44l3,audio_features,spotify:track:2ZiJidFdQ30nVJEP4u44l3,0.233
2015,twenty one pilots,Fairly Local,1s9xuJxhYM0LdVqksjegcg,49,0.0396,https://api.spotify.com/v1/audio-analysis/1s9xuJxhYM0LdVqksjegcg,0.715,207160.0,0.723,1s9xuJxhYM0LdVqksjegcg,8.57e-05,6.0,0.084,-5.993,0.0,0.0569,114.985,4.0,https://api.spotify.com/v1/tracks/1s9xuJxhYM0LdVqksjegcg,audio_features,spotify:track:1s9xuJxhYM0LdVqksjegcg,0.479
2015,Alabama Shakes,Don't Wanna Fight,1xmctspTzQxisNXKY6Gxf6,50,0.235,https://api.spotify.com/v1/audio-analysis/1xmctspTzQxisNXKY6Gxf6,0.597,232530.0,0.915,1xmctspTzQxisNXKY6Gxf6,0.0865,10.0,0.106,-3.298,0.0,0.152,100.444,4.0,https://api.spotify.com/v1/tracks/1xmctspTzQxisNXKY6Gxf6,audio_features,spotify:track:1xmctspTzQxisNXKY6Gxf6,0.555
2015,Zac Brown Band Featuring Chris Cornell,Heavy Is The Head,5rpjEBQVAVKDDIPa5dI37A,51,0.000375,https://api.spotify.com/v1/audio-analysis/5rpjEBQVAVKDDIPa5dI37A,0.403,239747.0,0.932,5rpjEBQVAVKDDIPa5dI37A,0.00153,8.0,0.0898,-3.205,1.0,0.0548,171.048,4.0,https://api.spotify.com/v1/tracks/5rpjEBQVAVKDDIPa5dI37A,audio_features,spotify:track:5rpjEBQVAVKDDIPa5dI37A,0.716
2015,Kid Rock,First Kiss,0bj0hCTYXv02xeSHyRXuYT,52,0.00388,https://api.spotify.com/v1/audio-analysis/0bj0hCTYXv02xeSHyRXuYT,0.615,280347.0,0.889,0bj0hCTYXv02xeSHyRXuYT,0.0,4.0,0.0947,-2.539,1.0,0.0371,131.96,4.0,https://api.spotify.com/v1/tracks/0bj0hCTYXv02xeSHyRXuYT,audio_features,spotify:track:0bj0hCTYXv02xeSHyRXuYT,0.659
2015,Bring Me The Horizon,Throne,0M3adYbGtyRHACP86dey1H,54,0.000455,https://api.spotify.com/v1/audio-analysis/0M3adYbGtyRHACP86dey1H,0.426,191520.0,0.888,0M3adYbGtyRHACP86dey1H,0.0,0.0,0.306,-3.72,0.0,0.0987,144.111,4.0,https://api.spotify.com/v1/tracks/0M3adYbGtyRHACP86dey1H,audio_features,spotify:track:0M3adYbGtyRHACP86dey1H,0.387
2015,Vance Joy,Mess Is Mine,29jtZGdgpE2lWm2mkIt6HS,55,0.047,https://api.spotify.com/v1/audio-analysis/29jtZGdgpE2lWm2mkIt6HS,0.595,223640.0,0.723,29jtZGdgpE2lWm2mkIt6HS,0.0286,7.0,0.0995,-8.256,1.0,0.0349,108.043,1.0,https://api.spotify.com/v1/tracks/29jtZGdgpE2lWm2mkIt6HS,audio_features,spotify:track:29jtZGdgpE2lWm2mkIt6HS,0.272
2015,AWOLNATION,I Am,31CgjKFR1pzFO5Im365rXB,56,0.171,https://api.spotify.com/v1/audio-analysis/31CgjKFR1pzFO5Im365rXB,0.573,274323.0,0.746,31CgjKFR1pzFO5Im365rXB,0.000187,4.0,0.276,-4.921,1.0,0.0286,130.004,4.0,https://api.spotify.com/v1/tracks/31CgjKFR1pzFO5Im365rXB,audio_features,spotify:track:31CgjKFR1pzFO5Im365rXB,0.271
2015,Imagine Dragons,Roots,4GITtbZtRCQXhWLMXrWXHt,57,0.691,https://api.spotify.com/v1/audio-analysis/4GITtbZtRCQXhWLMXrWXHt,0.63,174507.0,0.889,4GITtbZtRCQXhWLMXrWXHt,0.00125,7.0,0.335,-5.411,0.0,0.246,157.861,4.0,https://api.spotify.com/v1/tracks/4GITtbZtRCQXhWLMXrWXHt,audio_features,spotify:track:4GITtbZtRCQXhWLMXrWXHt,0.639
