year,artist,song,track_id,rank,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2015,Proyecto X,Eres Tu,00d5xg90Mvl5bvK18oliSI,67,0.75,https://api.spotify.com/v1/audio-analysis/00d5xg90Mvl5bvK18oliSI,0.764,162547.0,0.53,00d5xg90Mvl5bvK18oliSI,1.43e-05,10.0,0.114,-6.354,1.0,0.0253,107.128,3.0,https://api.spotify.com/v1/tracks/00d5xg90Mvl5bvK18oliSI,audio_features,spotify:track:00d5xg90Mvl5bvK18oliSI,0.744
2015,Carmen Sarahi,Libre Soy,6X7g8O6vs22Z6sh9q4rrZj,68,0.859,https://api.spotify.com/v1/audio-analysis/6X7g8O6vs22Z6sh9q4rrZj,0.63,222640.0,0.448,6X7g8O6vs22Z6sh9q4rrZj,2.41e-06,8.0,0.133,-4.028,1.0,0.0297,136.996,4.0,https://api.spotify.com/v1/tracks/6X7g8O6vs22Z6sh9q4rrZj,audio_features,spotify:track:6X7g8O6vs22Z6sh9q4rrZj,0.354
2015,Enrique Iglesias Featuring Yandel & Juan Magan,Noche y de Dia,436EpHvGoKO3DgaSeD9lW8,69,0.202,https://api.spotify.com/v1/audio-analysis/436EpHvGoKO3DgaSeD9lW8,0.737,270760.0,0.755,436EpHvGoKO3DgaSeD9lW8,0.0,9.0,0.0929,-2.684,1.0,0.0421,125.028,4.0,https://api.spotify.com/v1/tracks/436EpHvGoKO3DgaSeD9lW8,audio_features,spotify:track:436EpHvGoKO3DgaSeD9lW8,0.644
2015,Christian Daniel,Ahora Que Te Vas,1GBXjLrLHk50cO97BJ28vs,71,0.851,https://api.spotify.com/v1/audio-analysis/1GBXjLrLHk50cO97BJ28vs,0.612,228600.0,0.425,1GBXjLrLHk50cO97BJ28vs,0.0,2.0,0.17,-5.248,1.0,0.0287,139.971,4.0,https://api.spotify.com/v1/tracks/1GBXjLrLHk50cO97BJ28vs,audio_features,spotify:track:1GBXjLrLHk50cO97BJ28vs,0.252
2015,El Komander,El Papel Cambio,0qd52rGwvXWGK2qyqhuoXl,72,0.154,https://api.spotify.com/v1/audio-analysis/0qd52rGwvXWGK2qyqhuoXl,0.601,187899.0,0.424,0qd52rGwvXWGK2qyqhuoXl,0.0,0.0,0.063,-7.346,1.0,0.139,70.899,3.0,https://api.spotify.com/v1/tracks/0qd52rGwvXWGK2qyqhuoXl,audio_features,spotify:track:0qd52rGwvXWGK2qyqhuoXl,0.584
2015,Julion Alvarez y Su Norteno Banda,Pongamonos de Acuerdo,0CDS2Ur4WmNgPSWpIusQLl,73,0.854,https://api.spotify.com/v1/audio-analysis/0CDS2Ur4WmNgPSWpIusQLl,0.767,147254.0,0.315,0CDS2Ur4WmNgPSWpIusQLl,0.104,6.0,0.0602,-10.737,0.0,0.0386,105.426,3.0,https://api.spotify.com/v1/tracks/0CDS2Ur4WmNgPSWpIusQLl,audio_features,spotify:track:0CDS2Ur4WmNgPSWpIusQLl,0.973
2015,Roberto Tapia,No Valoraste,4MNt2NbdIgwHMxCCjvSoBr,74,0.77,https://api.spotify.com/v1/audio-analysis/4MNt2NbdIgwHMxCCjvSoBr,0.773,219880.0,0.539,4MNt2NbdIgwHMxCCjvSoBr,3.03e-06,0.0,0.136,-5.442,1.0,0.0437,102.395,3.0,https://api.spotify.com/v1/tracks/4MNt2NbdIgwHMxCCjvSoBr,audio_features,spotify:track:4MNt2NbdIgwHMxCCjvSoBr,0.97
2015,El Bebeto,No Te Creas Tan Importante,3WjFVB8Cbh9DCnrFgwFSQP,75,0.635,https://api.spotify.com/v1/audio-analysis/3WjFVB8Cbh9DCnrFgwFSQP,0.631,165733.0,0.663,3WjFVB8Cbh9DCnrFgwFSQP,4.92e-06,0.0,0.0404,-2.734,1.0,0.046,94.815,3.0,https://api.spotify.com/v1/tracks/3WjFVB8Cbh9DCnrFgwFSQP,audio_features,spotify:track:3WjFVB8Cbh9DCnrFgwFSQP,0.97
2015,La Adictiva Banda San Jose de Mesillas,Hombre Libre,6K9EwMrbfVGN6p7LrQW42e,76,0.637,https://api.spotify.com/v1/audio-analysis/6K9EwMrbfVGN6p7LrQW42e,0.738,197067.0,0.447,6K9EwMrbfVGN6p7LrQW42e,0.0,2.0,0.0535,-4.275,1.0,0.0379,140.002,3.0,https://api.spotify.com/v1/tracks/6K9EwMrbfVGN6p7LrQW42e,audio_features,spotify:track:6K9EwMrbfVGN6p7LrQW42e,0.961
2015,Mana,La Prision,0pOAQpOoXuuRROp57FwR7I,77,0.039,https://api.spotify.com/v1/audio-analysis/0pOAQpOoXuuRROp57FwR7I,0.672,258987.0,0.96,0pOAQpOoXuuRROp57FwR7I,0.000402,5.0,0.158,-3.922,1.0,0.0365,117.04,4.0,https://api.spotify.com/v1/tracks/0pOAQpOoXuuRROp57FwR7I,audio_features,spotify:track:0pOAQpOoXuuRROp57FwR7I,0.782
